grid_id,lat,lon,land_cover,priority,LST,NDVI,recommended_action,cost_estimate,cooling_c,cooling_per_rupee
+102066+29120,26.159390230890068,91.68789694640478,built_up,High,29.28658981327517,0.3118565697881444,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29121,26.16028854712145,91.68789694653096,built_up,High,29.17929513413059,0.3051486280377783,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29122,26.161186861803863,91.68789694661994,built_up,High,28.871255585467743,0.2787492096361409,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29123,26.162085177247366,91.6878969466717,built_up,High,29.062523326208115,0.3855854303095234,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29124,26.16298349262801,91.68789694668648,built_up,High,28.72615089394204,0.3628721957767427,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29127,26.16567843840308,91.68789694650752,built_up,High,28.553072457667607,0.3602086698929778,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29128,26.16657675384063,91.68789694637366,built_up,High,28.555757343803503,0.3544567893722574,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29132,26.170170014852165,91.6878969468212,built_up,Medium,27.51620940738829,0.4757311340601524,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29133,26.17106832992176,91.68789694672722,built_up,Medium,27.32807986803074,0.3133278104518114,Cool roof,535080.0,1.0,1.868879419899828e-06
+102066+29134,26.171966645166755,91.68789694682197,built_up,Medium,26.584499821269077,0.308488680375508,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29061,26.106389629215325,91.68879526209764,cropland,Medium,27.093250059072638,0.3989250346415174,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29062,26.10728794537803,91.688795262047,cropland,Medium,26.871822925086978,0.385397709875084,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29063,26.108186260163965,91.68879526195938,cropland,Medium,26.587765130313837,0.3843200845057134,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29064,26.109084575145083,91.68879526206102,cropland,Medium,26.92314284969667,0.5279343546329907,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29065,26.10998289046869,91.6887952621259,cropland,Medium,27.310471301913054,0.5684905770625412,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29066,26.11088120617704,91.68879526215382,cropland,Medium,27.699088807384964,0.4954022195710658,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29067,26.11177952122792,91.68879526191934,cropland,Medium,27.606901184979098,0.4241786719715081,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29068,26.112677836481424,91.68879526187392,cropland,Medium,27.18924800273916,0.5472963384629709,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29069,26.11357615198613,91.68879526201756,cropland,Medium,27.256003533430995,0.5744547557876553,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29070,26.114474467143506,91.68879526189862,cropland,Medium,26.987888586286623,0.5292992543332986,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29071,26.11537278246972,91.68879526196874,cropland,Medium,27.28217851752176,0.5429514115821384,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29072,26.11627109754233,91.6887952620023,cropland,Medium,26.842899824728043,0.5048787096053385,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29073,26.117169412904637,91.68879526199888,built_up,Medium,26.99477766041844,0.4524638099383403,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29074,26.118067728439534,91.6887952619587,built_up,Medium,27.368446370130457,0.5512444679344392,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29075,26.11896604353549,91.68879526188176,built_up,Medium,27.61020479426779,0.4683338062389032,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29076,26.11986435901525,91.68879526199365,cropland,Medium,27.80462553788705,0.4217927003024002,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29077,26.12076267385,91.68879526206922,built_up,High,28.969946018586985,0.3822871925187164,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29078,26.121660989154037,91.68879526210802,built_up,High,30.12048544372388,0.2352226531031278,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29079,26.12255930512077,91.68879526210983,built_up,High,30.50568843198745,0.2692178858375199,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29080,26.1234576197077,91.68879526207488,built_up,High,29.237055612695684,0.3822796180974075,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29081,26.124355935314544,91.68879526200315,built_up,Medium,28.843325824184124,0.3965879221590537,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29082,26.12525425076684,91.68879526189448,built_up,Medium,28.75792061175734,0.4544151992607559,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29083,26.1261525655645,91.68879526197485,built_up,High,28.46331743456524,0.3493774723206238,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29084,26.12705088120491,91.68879526201866,built_up,Medium,27.7791286341632,0.4500158884652278,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29086,26.128847512014637,91.68879526199558,built_up,Medium,27.094821485000026,0.4688108414141598,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29087,26.12974582682756,91.68879526192887,built_up,Medium,26.55345264292889,0.4943936902857865,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29110,26.15040707814924,91.68879526197114,built_up,Medium,28.70754301325001,0.3931899549454628,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29111,26.151305394112285,91.68879526192327,built_up,Medium,28.511359570020936,0.4202946408271793,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29115,26.15489865494005,91.68879526181526,cropland,Medium,27.849905364550217,0.4849308040274039,Tree cover,334425.0,0.8,2.39216565747178e-06
+102067+29116,26.155796970117457,91.68879526180858,grassland,High,28.994640593880472,0.309730648527926,Green park,222950.0,2.0,8.970621215519174e-06
+102067+29117,26.15669528559705,91.68879526199125,built_up,High,29.524890095721783,0.2062743024834576,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29118,26.1575936006552,91.68879526213692,built_up,High,29.37246940504185,0.2097051433792644,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29119,26.158491916159974,91.68879526201992,built_up,High,29.33914047669568,0.2013952739407414,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29120,26.159390231060737,91.68879526209184,built_up,High,29.542554632834754,0.2340474421381891,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29121,26.16028854708057,91.68879526212676,built_up,High,29.838555403190394,0.2473132611133547,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29122,26.161186861732933,91.68879526189896,built_up,High,29.73483202028262,0.3385842444695585,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29123,26.162085177328542,91.68879526185992,built_up,High,29.61021367133892,0.328581192086893,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29124,26.16298349249746,91.68879526178388,built_up,High,29.32580711561717,0.362727680441693,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29125,26.163881807663675,91.68879526167106,built_up,High,29.192617637456543,0.4135647404465653,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29126,26.16478012295291,91.6887952619733,built_up,High,29.125475151914248,0.3545993134615268,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29127,26.165678438364875,91.68879526223854,built_up,High,28.934666092259427,0.3143567171252817,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29128,26.166576753772706,91.68879526224067,built_up,High,28.682294248119582,0.2825996194684405,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29129,26.16747506857816,91.68879526197988,built_up,Medium,27.74680403288706,0.3212506542216609,Cool roof,535080.0,1.0,1.868879419899828e-06
+102067+29133,26.171068330068387,91.68879526192345,built_up,Medium,27.32439611144355,0.4095779255345565,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29060,26.105491314299773,91.68969357713632,cropland,Medium,26.570004056491054,0.491079925764961,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29061,26.10638962923819,91.68969357724376,cropland,Medium,28.13214639761874,0.3715753534254034,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29062,26.107287945371343,91.68969357731449,cropland,High,29.07422499936187,0.2993681514420863,Green park,222950.0,2.0,8.970621215519174e-06
+102068+29063,26.108186260127727,91.68969357734886,cropland,High,28.884618010782145,0.2875802111519369,Green park,222950.0,2.0,8.970621215519174e-06
+102068+29064,26.10908457526137,91.68969357734647,cropland,Medium,27.542890013226263,0.3736313748554665,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29065,26.10998289037333,91.68969357730758,cropland,Medium,27.319751491497488,0.4245379972783465,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29066,26.110881206234385,91.68969357723252,cropland,Medium,27.850405000101272,0.3662515768676317,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29067,26.11177952107347,91.68969357734656,cropland,Medium,27.63259215297837,0.3801982734254309,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29069,26.11357615195481,91.68969357701354,cropland,Medium,26.809485437957413,0.572586227579244,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29070,26.11447446708247,91.68969357701792,cropland,Medium,26.68995856747559,0.5825198219265322,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29072,26.11627109742235,91.6896935769171,built_up,Medium,26.89345010174932,0.4910828139320884,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29073,26.117169413119075,91.68969357703769,built_up,Medium,27.0358188695042,0.4540962435822787,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29074,26.11806772844253,91.68969357734754,built_up,Medium,27.407184269593923,0.4308342546218069,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29077,26.12076267376433,91.68969357692892,cropland,Medium,28.597071638121843,0.468675798668375,Tree cover,334425.0,0.8,2.39216565747178e-06
+102068+29078,26.121660989221045,91.689693576867,built_up,High,30.47302465495113,0.233642912942536,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29079,26.122559305157896,91.68969357699436,built_up,High,31.45345099162013,0.2210183869428193,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29080,26.12345761971544,91.68969357708497,built_up,High,30.24669137182744,0.2554837303085293,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29081,26.124355935292563,91.689693577139,built_up,High,29.447735612339404,0.2834959422468545,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29082,26.125254250715148,91.68969357715632,built_up,Medium,29.40377753599163,0.4411060470788966,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29083,26.12615256566564,91.68969357713728,built_up,High,29.14683871503989,0.3306707162041529,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29084,26.12705088109412,91.68969357708148,built_up,Medium,28.34669517885478,0.4011993405063599,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29085,26.12794919614113,91.68969357698914,built_up,Medium,27.49758334658522,0.4077854419649933,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29110,26.15040707817905,91.68969357701204,built_up,Medium,28.283451572422077,0.4622784333540736,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29111,26.151305394112395,91.68969357709705,built_up,Medium,28.22304854404332,0.4529103375066656,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29116,26.15579696996917,91.68969357719624,grassland,High,29.494140158023946,0.3107704661779273,Green park,222950.0,2.0,8.970621215519174e-06
+102068+29117,26.156695285783243,91.68969357706064,built_up,High,29.87717867648395,0.190099764644398,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29118,26.157593600629674,91.6896935771144,built_up,High,29.75357321544693,0.2444111269244316,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29119,26.158491916104914,91.68969357713138,built_up,High,29.50205749695434,0.2352239497897871,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29120,26.159390231157968,91.6896935771118,built_up,High,29.817233241225576,0.2591430773294436,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29121,26.16028854714825,91.6896935772816,built_up,High,29.952360795171103,0.3276937682520492,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29122,26.161186861588742,91.6896935774144,built_up,High,29.68602641279552,0.3568219899005339,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29123,26.162085177336813,91.68969357728474,built_up,Medium,29.18878121372907,0.4877928043526516,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29124,26.162983492475853,91.68969357734422,built_up,High,29.2741851694623,0.404624890261929,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29125,26.16388180761252,91.68969357736673,built_up,High,29.417375989488765,0.3877799828259495,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29126,26.16478012305421,91.68969357712676,built_up,High,29.609010303219303,0.3562393309867824,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29127,26.165678438436306,91.68969357707591,built_up,High,29.286539688680183,0.2865211182831392,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29128,26.166576753814432,91.68969357721426,built_up,Medium,28.395130232781018,0.3925461429893057,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29129,26.167475068408358,91.68969357731604,built_up,Medium,26.593182892618728,0.425354981550248,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29131,26.16927169979148,91.68969357718376,built_up,Medium,27.585109684880383,0.3316158957224406,Cool roof,535080.0,1.0,1.868879419899828e-06
+102068+29132,26.17017001476992,91.68969357717522,built_up,Medium,27.924532712129903,0.352426488277706,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29060,26.105491314449957,91.69059189252788,bare_sparse,Medium,26.881318159601975,0.4272172008229927,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29061,26.10638962917691,91.69059189253066,cropland,High,28.36189307539456,0.3530672702121576,Green park,222950.0,2.0,8.970621215519174e-06
+102069+29062,26.107287945462595,91.69059189249715,cropland,High,31.14145725171502,0.235086909072222,Green park,222950.0,2.0,8.970621215519174e-06
+102069+29063,26.10818626000785,91.69059189242728,cropland,High,31.809432284783558,0.2295853815227622,Green park,222950.0,2.0,8.970621215519174e-06
+102069+29064,26.109084575294037,91.69059189232152,cropland,High,28.19541079712992,0.2943790215252384,Green park,222950.0,2.0,8.970621215519174e-06
+102069+29065,26.10998289037663,91.69059189240504,cropland,Medium,27.320100357570738,0.367567395868184,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29066,26.110881206208475,91.69059189245203,cropland,Medium,27.782640724748617,0.3789695176477572,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29067,26.11177952120025,91.69059189246312,cropland,Medium,27.686235017140373,0.4210996844797282,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29068,26.11267783639499,91.6905918926637,cropland,Medium,27.058441507806396,0.5080612960268603,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29069,26.11357615184077,91.69059189260194,cropland,Medium,26.684449635799595,0.369527648305442,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29070,26.1144744673032,91.69059189272988,cropland,Medium,26.47330216636523,0.3769131861675641,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29071,26.115372782388413,91.6905918928213,cropland,Medium,26.861979716472103,0.4587746404481815,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29072,26.11627109740226,91.69059189265054,cropland,Medium,26.87287156862781,0.4646639766433362,Tree cover,334425.0,0.8,2.39216565747178e-06
+102069+29075,26.118966043036583,91.69059189259828,built_up,Medium,28.1565463343855,0.4557003271167312,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29076,26.11986435936757,91.6905918927339,built_up,Medium,28.3674909185545,0.3651962986722621,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29077,26.12076267359721,91.6905918928334,built_up,High,29.546159621580884,0.2896328349462463,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29078,26.121660989206937,91.69059189267054,built_up,High,31.54306660677376,0.2145791701755704,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29079,26.122559305114088,91.69059189247136,built_up,High,32.67233076755587,0.1880903582312937,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29080,26.12345761982448,91.69059189246168,built_up,High,32.527514553814385,0.2661205317853238,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29081,26.12435593519001,91.69059189241564,built_up,High,31.40029385865225,0.2751804145354302,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29082,26.1252542509475,91.69059189255938,built_up,High,31.04974034305867,0.2097350179995399,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29083,26.126152565504345,91.69059189266656,built_up,High,30.521431769855003,0.2444820508646873,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29084,26.12705088108533,91.69059189251136,built_up,High,29.104908445027952,0.368477954107797,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29085,26.127949196285368,91.69059189277176,built_up,Medium,28.19973702705308,0.4776987871312066,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29109,26.149508763527518,91.69059189261831,built_up,Medium,28.15795280665156,0.4305408316037641,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29110,26.150407078133483,91.69059189264598,built_up,Medium,28.27311138030096,0.4451017806954079,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29111,26.15130539403728,91.6905918924112,built_up,Medium,27.948511363610333,0.466829574635292,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29116,26.155796969928577,91.6905918924984,grassland,High,29.799564659452543,0.2541147745024395,Green park,222950.0,2.0,8.970621215519174e-06
+102069+29117,26.156695285713287,91.69059189249678,built_up,High,29.610736618138976,0.1941182357966721,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29118,26.15759360071236,91.6905918924588,built_up,High,29.302481696766776,0.2658437819726608,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29119,26.158491916157896,91.6905918926102,built_up,High,29.17609389274839,0.2548790782840339,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29120,26.15939023099958,91.69059189249896,built_up,High,30.10889334133381,0.3555354735685894,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29121,26.16028854732434,91.69059189235114,built_up,High,30.08938293946231,0.3697075689822889,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29122,26.161186861553464,91.69059189239312,built_up,High,29.321681963633104,0.3562338112502785,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29123,26.162085177272004,91.69059189239852,built_up,Medium,28.711018636752804,0.3957727142752387,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29124,26.16298349256351,91.69059189236742,built_up,Medium,28.670385491871528,0.4392359439422431,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29125,26.16388180767065,91.69059189252587,built_up,High,29.395438943796268,0.3245008474616973,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29126,26.16478012290081,91.6905918926476,built_up,High,29.869026865865944,0.3230524762501385,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29127,26.165678438435545,91.69059189250704,built_up,High,29.32739481391064,0.2999954872539693,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29128,26.16657675378396,91.69059189232992,built_up,Medium,28.40561232602251,0.4557344321655169,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29131,26.169271699672592,91.69059189270874,built_up,Medium,26.99202992450329,0.3939130101527654,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29132,26.17017001480349,91.69059189261138,built_up,High,27.54211785577516,0.275445578798232,Cool roof,535080.0,1.0,1.868879419899828e-06
+102069+29133,26.1710683297838,91.69059189247766,built_up,Medium,27.409618262737453,0.391470902489036,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29060,26.105491314515643,91.69149020770524,bare_sparse,Medium,26.9451990896339,0.3301031943399301,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29061,26.106389629213567,91.69149020782936,cropland,Medium,27.830659337709218,0.4940373903604984,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29062,26.10728794528797,91.6914902076918,cropland,High,30.42833094050001,0.2776748158071752,Green park,222950.0,2.0,8.970621215519174e-06
+102070+29063,26.108186259986116,91.69149020751811,cropland,High,32.057512416004215,0.2146980320591348,Green park,222950.0,2.0,8.970621215519174e-06
+102070+29064,26.10908457542551,91.69149020775995,cropland,High,29.327783083943533,0.2775231917370876,Green park,222950.0,2.0,8.970621215519174e-06
+102070+29065,26.10998289029649,91.69149020774012,cropland,Medium,27.056479597967424,0.3992613730498176,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29066,26.110881206281213,91.69149020768394,grassland,Medium,27.17099577904813,0.5294030395277987,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29067,26.111779521244127,91.69149020781752,grassland,Medium,27.23152381243726,0.4706700130858701,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29068,26.112677836409333,91.69149020768911,cropland,Medium,27.033079164304365,0.4581675862484548,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29069,26.11357615182609,91.69149020775048,cropland,Medium,26.571723199278267,0.4891279714077118,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29070,26.114474467441557,91.69149020777591,cropland,Medium,27.178602899571143,0.4057632247387275,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29071,26.115372782133097,91.69149020753946,cropland,Medium,27.06362709884785,0.4638566072996727,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29072,26.116271097664296,91.69149020771852,cropland,Medium,27.122875348943538,0.5020099790316737,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29073,26.11716941312021,91.69149020786148,cropland,Medium,26.98644832228035,0.5087588605222979,Tree cover,334425.0,0.8,2.39216565747178e-06
+102070+29074,26.11806772838509,91.6914902075165,built_up,Medium,27.364737942271752,0.4509450818946352,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29075,26.11896604321086,91.69149020758726,built_up,Medium,28.00699484649584,0.3732482013506483,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29076,26.11986435933058,91.69149020762192,built_up,High,29.164687039654837,0.3158058689537435,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29077,26.120762673713084,91.69149020762028,built_up,High,30.11823974489133,0.2189176833929908,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29078,26.12166098911139,91.69149020780836,built_up,High,31.333289038159023,0.2926638723173185,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29079,26.122559304989505,91.6914902077345,built_up,High,32.583600873336856,0.2183358240476493,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29080,26.123457620034824,91.69149020785058,built_up,High,33.185050140206535,0.2103469778172008,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29081,26.12435593500705,91.69149020793056,built_up,High,32.055750967761526,0.2759549320446142,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29083,26.126152565444883,91.69149020775596,built_up,High,29.88820576047827,0.2624222544615281,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29084,26.127050881178725,91.69149020795324,built_up,High,28.950419017071148,0.3959238334504113,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29085,26.12794919634957,91.69149020788838,built_up,Medium,28.56583694527199,0.3782146815579095,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29116,26.15579696999583,91.69149020781256,built_up,High,29.850867607217424,0.3621574342323991,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29117,26.156695285569345,91.691490207719,built_up,High,29.83543413597284,0.2067290931693363,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29118,26.157593600902903,91.6914902078148,built_up,High,29.56100216825316,0.3266575534626892,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29119,26.15849191613725,91.69149020787432,built_up,High,29.536256823206543,0.2655960023944454,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29120,26.159390230949587,91.69149020789789,built_up,High,30.171183094278263,0.2863699297579891,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29121,26.160288547244992,91.69149020788517,built_up,High,30.3775049354289,0.341083713238965,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29122,26.16118686162693,91.69149020783588,built_up,High,29.800841293119596,0.3693190602511154,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29123,26.162085177133957,91.69149020775026,built_up,High,29.15917744883893,0.375405056243887,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29124,26.16298349257844,91.69149020762856,built_up,Medium,28.735951967520947,0.4227592155803392,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29126,26.16478012285686,91.69149020772797,built_up,High,29.522958819079523,0.3028132956989174,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29127,26.165678438362413,91.69149020772318,built_up,High,29.23602509759415,0.3183087949125415,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29128,26.16657675386364,91.69149020790842,built_up,Medium,28.44235791301089,0.3918906616405544,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29132,26.17017001476576,91.6914902078336,built_up,Medium,26.35232099602513,0.4244640495058234,Cool roof,535080.0,1.0,1.868879419899828e-06
+102070+29133,26.17106832971672,91.6914902078372,built_up,Medium,26.39416790546028,0.3931432729450159,Cool roof,535080.0,1.0,1.868879419899828e-06
+102071+29061,26.10638962916607,91.69238852281843,cropland,Medium,27.090868205932285,0.4650687895829909,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29062,26.10728794521162,91.69238852280242,cropland,High,28.55474916422772,0.3009817015865225,Green park,222950.0,2.0,8.970621215519174e-06
+102071+29063,26.108186260062663,91.69238852297634,cropland,High,29.80666291890016,0.2389781213240377,Green park,222950.0,2.0,8.970621215519174e-06
+102071+29065,26.10998289013309,91.69238852276492,cropland,Medium,27.075043319234982,0.3521289253341806,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29066,26.11088120645294,91.6923885228314,grassland,Medium,26.914844949703216,0.58819895673482,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29067,26.11177952120477,91.69238852286205,cropland,Medium,27.192690950125723,0.5262485771171819,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29068,26.112677836340776,91.69238852285656,cropland,Medium,27.464278092429318,0.3162077947750418,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29069,26.113576151910756,91.6923885228152,cropland,Medium,27.574025144081723,0.3718624486081275,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29070,26.114474467315308,91.69238852273816,cropland,Medium,27.825977614151544,0.434562765841998,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29071,26.11537278215989,91.69238852285127,cropland,Medium,27.898102039510537,0.5054202666179332,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29072,26.11627109766174,91.69238852270226,cropland,Medium,27.456643486920413,0.4948867170930455,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29073,26.117169413088973,91.69238852251738,cropland,Medium,27.338752826431573,0.590017311323017,Tree cover,334425.0,0.8,2.39216565747178e-06
+102071+29075,26.118966043485717,91.69238852294389,built_up,High,29.201713359231864,0.4131826352588046,Cool roof,535080.0,1.0,1.868879419899828e-06
+102071+29077,26.12076267392973,91.692388522775,built_up,High,30.44600977523569,0.2166353111546645,Cool roof,535080.0,1.0,1.868879419899828e-06
+102071+29078,26.121660989116787,91.69238852286234,built_up,High,30.74531458270952,0.2693836792183123,Cool roof,535080.0,1.0,1.868879419899828e-06
